"uid","plotID","completeDate","subplotID","nestedSubplotID","nestedSubplotArea","variablesOther","percentCoverOther","cameraID","photoID","taxonID","identificationQualifier","percentCoverPlantSpecies","meanHeightPlantSpecies","measuredBy","recordedBy","remarks"
1708,"CPER_002",20140612,40,3,1,,,,,"BODA2",,0.50,3,"D10KJB24","D10SJH12","percent cover trace"
1709,"CPER_002",20140612,40,3,1,,,,,"OEAL",,0.50,10,"D10KJB24","D10SJH12","percent cover trace"
1710,"CPER_002",20140612,31,1,1,"Soil",66.00,,,,,,,"D10KJB24","D10SJH12",
1711,"CPER_002",20140612,31,1,1,"Litter",1.00,,,,,,,"D10KJB24","D10SJH12",
1712,"CPER_002",20140612,31,1,1,"Standing Dead",3.00,,,,,,,"D10KJB24","D10SJH12",
1713,"CPER_002",20140612,31,1,1,"Lichen",0.50,,,,,,,"D10KJB24","D10SJH12","percent cover trace"
1714,"CPER_002",20140612,31,1,1,,,"CAN-D","3218",,,,,"D10KJB24","D10SJH12",
1715,"CPER_002",20140612,31,1,1,,,,,"VUOC",,15.00,20,"D10KJB24","D10SJH12",
1716,"CPER_002",20140612,31,1,1,,,,,"CRMI5",,7.00,13,"D10KJB24","D10SJH12",
1717,"CPER_002",20140612,31,1,1,,,,,"PLPA2",,2.00,14,"D10KJB24","D10SJH12",
1718,"CPER_002",20140612,31,1,1,,,,,"HECO26",,0.50,59,"D10KJB24","D10SJH12","percent cover trace"
1719,"CPER_002",20140612,31,1,1,,,,,"SPCO",,0.50,6,"D10KJB24","D10SJH12","percent cover trace"
1720,"CPER_002",20140612,31,1,1,,,,,"CADU6",,1.00,11,"D10KJB24","D10SJH12",
1721,"CPER_002",20140612,31,1,1,,,,,"BOGR2",,2.00,5,"D10KJB24","D10SJH12",
1722,"CPER_002",20140612,31,1,1,,,,,"SPCR",,1.00,8,"D10KJB24","D10SJH12",
1723,"CPER_002",20140612,31,1,1,,,,,"LEMO4",,0.50,11,"D10KJB24","D10SJH12","percent cover trace"
1724,"CPER_002",20140612,31,4,1,"Soil",80.00,,,,,,,"D10KJB24","D10SJH12",
1725,"CPER_002",20140612,31,4,1,"Rock",0.50,,,,,,,"D10KJB24","D10SJH12","percent cover trace"
1726,"CPER_002",20140612,31,4,1,"Wood",0.50,,,,,,,"D10KJB24","D10SJH12","percent cover trace"
1727,"CPER_002",20140612,31,4,1,"Litter",0.50,,,,,,,"D10KJB24","D10SJH12","percent cover trace"
1728,"CPER_002",20140612,31,4,1,"Standing Dead",1.00,,,,,,,"D10KJB24","D10SJH12",
1729,"CPER_002",20140612,31,4,1,"Lichen",0.50,,,,,,,"D10KJB24","D10SJH12","percent cover trace"
1730,"CPER_016",20140611,41,4,1,,,"CAN-D","3201",,,,,"D10DPB11","D10JMO28",
1731,"CPER_016",20140611,32,4,1,,,,,"HECO26",,10.00,57,"D10DPB11","D10STS05",
1732,"CPER_016",20140611,32,4,1,,,,,"VUOC",,25.00,19,"D10DPB11","D10STS05",
1733,"CPER_016",20140611,32,4,1,,,,,"OPPO",,15.00,9,"D10DPB11","D10STS05",
1734,"CPER_016",20140611,32,4,1,,,,,"ESVI2",,1.00,5,"D10DPB11","D10STS05",
1735,"CPER_016",20140611,32,4,1,,,,,"SPCO",,0.50,4,"D10DPB11","D10STS05","percent cover trace"
1736,"CPER_016",20140611,32,4,1,,,,,"BOGR2",,1.00,10,"D10DPB11","D10STS05",
1737,"CPER_016",20140611,32,4,1,,,,,"THFI",,1.00,16,"D10DPB11","D10STS05",
1738,"CPER_016",20140611,32,4,1,,,,,"EREF",,1.00,14,"D10DPB11","D10STS05",
1739,"CPER_016",20140611,41,1,1,"Soil",15.00,,,,,,,"D10DPB11","D10JMO28",
1740,"CPER_016",20140611,41,1,1,"Rock",0.50,,,,,,,"D10DPB11","D10JMO28","percent cover trace"
1741,"CPER_016",20140611,41,1,1,"Litter",2.00,,,,,,,"D10DPB11","D10JMO28",
1742,"CPER_016",20140611,41,1,1,"Standing Dead",27.00,,,,,,,"D10DPB11","D10JMO28",
1743,"CPER_016",20140611,41,1,1,"Lichen",0.50,,,,,,,"D10DPB11","D10JMO28","percent cover trace"
1744,"CPER_016",20140611,41,1,1,,,"CAN-D","3199",,,,,"D10DPB11","D10JMO28",
1745,"CPER_016",20140611,41,1,1,,,,,"HECO26",,18.00,42,"D10DPB11","D10JMO28",
1746,"CPER_016",20140611,41,1,1,,,,,"CRMI5",,1.00,7,"D10DPB11","D10JMO28",
1747,"CPER_016",20140611,41,1,1,,,,,"EREF",,2.00,18,"D10DPB11","D10JMO28",
1748,"CPER_016",20140611,41,1,1,,,,,"THFI",,3.00,28,"D10DPB11","D10JMO28",
1749,"CPER_016",20140611,41,1,1,,,,,"VUOC",,25.00,10,"D10DPB11","D10JMO28",
1750,"CPER_016",20140611,41,1,1,,,,,"OPPO",,4.00,6,"D10DPB11","D10JMO28",
1751,"CPER_016",20140611,41,1,1,,,,,"PLPA2",,0.50,10,"D10DPB11","D10JMO28","percent cover trace"
1752,"CPER_016",20140611,41,1,1,,,,,"OEAL",,1.00,13,"D10DPB11","D10JMO28",
1753,"CPER_016",20140611,41,1,1,,,,,"SPCO",,0.50,9,"D10DPB11","D10JMO28","percent cover trace"
1754,"CPER_016",20140611,41,1,1,,,,,"BOGR2",,1.00,6,"D10DPB11","D10JMO28",
1755,"CPER_016",20140611,41,1,1,,,,,"LEMO4",,0.50,8,"D10DPB11","D10JMO28","percent cover trace"
1756,"CPER_016",20140611,41,4,1,"Soil",20.00,,,,,,,"D10DPB11","D10JMO28",
1757,"CPER_016",20140611,41,4,1,"Rock",0.50,,,,,,,"D10DPB11","D10JMO28","percent cover trace"
1758,"CPER_016",20140611,41,4,1,"Wood",0.50,,,,,,,"D10DPB11","D10JMO28","percent cover trace"
1759,"CPER_016",20140611,41,4,1,"Litter",3.00,,,,,,,"D10DPB11","D10JMO28",
1760,"CPER_016",20140611,41,4,1,"Standing Dead",27.00,,,,,,,"D10DPB11","D10JMO28",
1761,"CPER_016",20140611,41,4,1,,,,,"HECO26",,19.00,57,"D10DPB11","D10JMO28",
1762,"CPER_016",20140611,41,4,1,,,,,"VUOC",,16.00,14,"D10DPB11","D10JMO28",
1763,"CPER_016",20140611,41,4,1,,,,,"OPPO",,5.00,8,"D10DPB11","D10JMO28",
1764,"CPER_016",20140611,41,4,1,,,,,"THFI",,3.00,30,"D10DPB11","D10JMO28",
1765,"CPER_016",20140611,41,4,1,,,,,"EREF",,1.00,10,"D10DPB11","D10JMO28",
1766,"CPER_016",20140611,41,4,1,,,,,"BOGR2",,1.00,9,"D10DPB11","D10JMO28",
1767,"CPER_016",20140611,41,4,1,,,,,"ELEL5",,5.00,26,"D10DPB11","D10JMO28",
1768,"CPER_002",20140612,41,1,1,"Soil",69.00,,,,,,,"D10DPB11","D10STS05",
1769,"CPER_002",20140612,41,1,1,"Litter",1.00,,,,,,,"D10DPB11","D10STS05",
1770,"CPER_002",20140612,41,1,1,"Standing Dead",2.00,,,,,,,"D10DPB11","D10STS05",
1771,"CPER_002",20140612,41,1,1,"Lichen",0.50,,,,,,,"D10DPB11","D10STS05","percent cover trace"
1772,"CPER_002",20140612,41,1,1,,,"CAN-D","3227",,,,,"D10DPB11","D10STS05",
1773,"CPER_002",20140612,41,1,1,,,,,"VUOC",,20.00,17,"D10DPB11","D10STS05",
1774,"CPER_002",20140612,41,1,1,,,,,"BOGR2",,2.00,6,"D10DPB11","D10STS05",
1775,"CPER_002",20140612,41,1,1,,,,,"SPCR",,1.00,6,"D10DPB11","D10STS05",
1776,"CPER_002",20140612,41,1,1,,,,,"PLPA2",,1.00,8,"D10DPB11","D10STS05",
1777,"CPER_002",20140612,41,1,1,,,,,"SPCO",,0.50,5,"D10DPB11","D10STS05","percent cover trace"
1778,"CPER_002",20140612,41,1,1,,,,,"CRMI5",,6.00,10,"D10DPB11","D10STS05",
1779,"CPER_002",20140612,41,1,1,,,,,"CADU6","cf. species",0.50,5,"D10DPB11","D10STS05","percent cover trace"
1780,"CPER_002",20140612,41,1,1,,,,,"TROC",,0.50,13,"D10DPB11","D10STS05","percent cover trace"
1781,"CPER_002",20140612,32,4,1,,,,,"CADU6","cf. species",0.50,12,"D10DPB11","D10JMO28","percent cover trace"
1782,"CPER_002",20140612,32,4,1,,,,,"ARPU9",,2.00,9,"D10DPB11","D10JMO28",
1783,"CPER_002",20140612,32,4,1,,,,,"CRMI5",,4.00,9,"D10DPB11","D10JMO28",
1784,"CPER_002",20140612,32,4,1,,,,,"SPCO",,1.00,6,"D10DPB11","D10JMO28",
1785,"CPER_002",20140612,32,4,1,,,,,"PLPA2",,1.00,10,"D10DPB11","D10JMO28",
1786,"CPER_002",20140612,32,4,1,,,,,"EREF",,1.00,9,"D10DPB11","D10JMO28",
1787,"CPER_002",20140612,32,4,1,,,,,"OEAL",,0.50,6,"D10DPB11","D10JMO28","percent cover trace"
1788,"CPER_002",20140612,40,1,1,"Soil",55.00,,,,,,,"D10KJB24","D10SJH12",
1789,"CPER_002",20140612,40,1,1,"Litter",1.00,,,,,,,"D10KJB24","D10SJH12",
1790,"CPER_002",20140612,40,1,1,"Standing Dead",4.00,,,,,,,"D10KJB24","D10SJH12",
1791,"CPER_002",20140612,40,1,1,"Lichen",1.00,,,,,,,"D10KJB24","D10SJH12",
1792,"CPER_002",20140612,31,4,1,"Scat",0.50,,,,,,,"D10KJB24","D10SJH12","percent cover trace"
1793,"CPER_002",20140612,31,4,1,,,"CAN-D","3222",,,,,"D10KJB24","D10SJH12",
1794,"CPER_002",20140612,31,4,1,,,,,"VUOC",,5.00,20,"D10KJB24","D10SJH12",
1795,"CPER_002",20140612,31,4,1,,,,,"TROC",,1.00,22,"D10KJB24","D10SJH12",
1796,"CPER_002",20140612,31,4,1,,,,,"OPPO",,7.00,11,"D10KJB24","D10SJH12",
1797,"CPER_002",20140612,31,4,1,,,,,"PLPA2",,1.00,10,"D10KJB24","D10SJH12",
1798,"CPER_002",20140612,31,4,1,,,,,"CRMI5",,4.00,10,"D10KJB24","D10SJH12",
1799,"CPER_002",20140612,31,4,1,,,,,"SPCO",,1.00,5,"D10KJB24","D10SJH12",
1800,"CPER_002",20140612,31,4,1,,,,,"CADU6","cf. species",1.00,15,"D10KJB24","D10SJH12",
1801,"CPER_002",20140612,31,4,1,,,,,"CHGL13","cf. species",0.50,1,"D10KJB24","D10SJH12","percent cover trace"
1802,"CPER_002",20140612,31,4,1,,,,,"BOGR2",,1.00,9,"D10KJB24","D10SJH12",
1803,"CPER_002",20140612,31,4,1,,,,,"GUSA2",,0.50,4,"D10KJB24","D10SJH12","percent cover trace"
1804,"CPER_002",20140612,40,3,1,,,"CAN-D","3228",,,,,"D10KJB24","D10SJH12",
1805,"CPER_008",20140612,31,1,1,"Rock",1.00,,,,,,,"D10KJB24","D10SJH12",
1806,"CPER_008",20140612,31,1,1,"Wood",0.50,,,,,,,"D10KJB24","D10SJH12","percent cover trace"
1807,"CPER_008",20140612,31,1,1,"Litter",1.00,,,,,,,"D10KJB24","D10SJH12",
1808,"CPER_008",20140612,31,1,1,"Standing Dead",4.00,,,,,,,"D10KJB24","D10SJH12",
1809,"CPER_008",20140612,31,1,1,"Lichen",0.50,,,,,,,"D10KJB24","D10SJH12","percent cover trace"
1810,"CPER_008",20140612,31,1,1,,,"CAN-D","3208",,,,,"D10KJB24","D10SJH12",
1811,"CPER_008",20140612,31,1,1,,,,,"AGCR",,5.00,39,"D10KJB24","D10SJH12",
1812,"CPER_008",20140612,31,1,1,,,,,"VUOC",,18.00,13,"D10KJB24","D10SJH12",
1813,"CPER_008",20140612,31,1,1,,,,,"PASM",,1.00,18,"D10KJB24","D10SJH12",
1814,"CPER_008",20140612,31,1,1,,,,,"ESVI2",,0.50,2,"D10KJB24","D10SJH12","percent cover trace"
1815,"CPER_008",20140612,31,1,1,,,,,"BODA2",,17.00,15,"D10KJB24","D10SJH12",
1816,"CPER_008",20140612,31,1,1,,,,,"CADU6",,1.00,8,"D10KJB24","D10SJH12",
1817,"CPER_008",20140612,31,1,1,,,,,"PLPA2",,1.00,12,"D10KJB24","D10SJH12",
1818,"CPER_008",20140612,31,1,1,,,,,"BOGR2",,0.50,5,"D10KJB24","D10SJH12","percent cover trace"
1819,"CPER_008",20140612,31,1,1,,,,,"SONU",,0.50,13,"D10KJB24","D10SJH12","percent cover trace"
1820,"CPER_008",20140612,31,4,1,"Soil",48.00,,,,,,,"D10KJB24","D10SJH12",
1821,"CPER_008",20140612,31,4,1,"Rock",0.50,,,,,,,"D10KJB24","D10SJH12","percent cover trace"
1822,"CPER_008",20140612,31,4,1,"Wood",0.50,,,,,,,"D10KJB24","D10SJH12","percent cover trace"
1823,"CPER_008",20140612,31,4,1,"Litter",1.00,,,,,,,"D10KJB24","D10SJH12",
1824,"CPER_008",20140612,31,4,1,"Standing Dead",25.00,,,,,,,"D10KJB24","D10SJH12",
1825,"CPER_008",20140612,31,4,1,,,"CAN-D","3217",,,,,"D10KJB24","D10SJH12",
1826,"CPER_008",20140612,31,4,1,,,,,"PSTE5",,2.00,41,"D10KJB24","D10SJH12",
1827,"CPER_008",20140612,31,4,1,,,,,"HECO26",,2.00,39,"D10KJB24","D10SJH12",
1828,"CPER_008",20140612,31,4,1,,,,,"AGCR",,2.00,43,"D10KJB24","D10SJH12",
1829,"CPER_008",20140612,31,4,1,,,,,"SONU",,0.50,3,"D10KJB24","D10SJH12","percent cover trace"
1830,"CPER_008",20140612,31,4,1,,,,,"PLPA2",,0.50,10,"D10KJB24","D10SJH12","percent cover trace"
1831,"CPER_008",20140612,31,4,1,,,,,"PASM",,0.50,28,"D10KJB24","D10SJH12","percent cover trace"
1832,"CPER_008",20140612,31,4,1,,,,,"OPPO",,2.00,7,"D10KJB24","D10SJH12",
1833,"CPER_008",20140612,31,4,1,,,,,"ARPU9",,1.00,15,"D10KJB24","D10SJH12",
1834,"CPER_008",20140612,31,4,1,,,,,"VUOC",,5.00,18,"D10KJB24","D10SJH12",
1835,"CPER_008",20140612,31,4,1,,,,,"CADU6",,1.00,12,"D10KJB24","D10SJH12",
1836,"CPER_008",20140612,31,4,1,,,,,"MUTO2",,3.00,7,"D10KJB24","D10SJH12",
1837,"CPER_008",20140612,31,4,1,,,,,"BODA2",,3.00,10,"D10KJB24","D10SJH12",
1838,"CPER_008",20140612,31,4,1,,,,,"BOGR2",,3.00,8,"D10KJB24","D10SJH12",
1839,"CPER_008",20140612,40,1,1,"Soil",65.00,,,,,,,"D10KJB24","D10SJH12",
1840,"CPER_008",20140612,40,1,1,"Rock",1.00,,,,,,,"D10KJB24","D10SJH12",
1841,"CPER_008",20140612,40,1,1,"Wood",0.50,,,,,,,"D10KJB24","D10SJH12","percent cover trace"
1842,"CPER_008",20140612,40,1,1,"Litter",1.00,,,,,,,"D10KJB24","D10SJH12",
1843,"CPER_008",20140612,40,1,1,"Standing Dead",3.00,,,,,,,"D10KJB24","D10SJH12",
1844,"CPER_008",20140612,40,1,1,"Lichen",0.50,,,,,,,"D10KJB24","D10SJH12","percent cover trace"
1845,"CPER_008",20140612,40,1,1,,,"CAN-D","3203",,,,,"D10KJB24","D10SJH12",
1846,"CPER_008",20140612,40,1,1,,,,,"ECVI2",,0.50,2,"D10KJB24","D10SJH12","percent cover trace"
1847,"CPER_008",20140612,40,1,1,,,,,"ELEL5",,0.50,16,"D10KJB24","D10SJH12","percent cover trace"
1848,"CPER_008",20140612,40,1,1,,,,,"SONU",,0.50,5,"D10KJB24","D10SJH12","percent cover trace"
1849,"CPER_008",20140612,40,1,1,,,,,"BOGR2",,3.00,10,"D10KJB24","D10SJH12",
1850,"CPER_008",20140612,40,1,1,,,,,"BODA2",,10.00,8,"D10KJB24","D10SJH12",
1851,"CPER_008",20140612,40,1,1,,,,,"VUOC",,10.00,15,"D10KJB24","D10SJH12",
1852,"CPER_008",20140612,40,1,1,,,,,"PASM",,3.00,31,"D10KJB24","D10SJH12",
1853,"CPER_008",20140612,40,1,1,,,,,"PLPA2",,2.00,12,"D10KJB24","D10SJH12",
1854,"CPER_008",20140612,40,1,1,,,,,"CADU6",,1.00,10,"D10KJB24","D10SJH12",
1855,"CPER_008",20140612,40,1,1,,,,,"SPCO",,0.50,2,"D10KJB24","D10SJH12","percent cover trace"
1856,"CPER_008",20140612,40,1,1,,,,,"OPPO",,0.50,2,"D10KJB24","D10SJH12","percent cover trace"
1857,"CPER_008",20140612,40,1,1,,,,,"LEMO4",,0.50,9,"D10KJB24","D10SJH12","percent cover trace"
1858,"CPER_008",20140612,40,3,1,"Soil",70.00,,,,,,,"D10KJB24","D10SJH12",
1859,"CPER_008",20140612,40,3,1,"Rock",2.00,,,,,,,"D10KJB24","D10SJH12",
1860,"CPER_008",20140612,40,3,1,"Litter",1.00,,,,,,,"D10KJB24","D10SJH12",
1861,"CPER_008",20140612,40,3,1,"Standing Dead",4.00,,,,,,,"D10KJB24","D10SJH12",
1862,"CPER_008",20140612,40,3,1,"Lichen",0.50,,,,,,,"D10KJB24","D10SJH12","percent cover trace"
1863,"CPER_008",20140612,40,3,1,,,"CAN-D","3207",,,,,"D10KJB24","D10SJH12",
1864,"CPER_008",20140612,40,3,1,,,,,"VUOC",,13.00,19,"D10KJB24","D10SJH12",
1865,"CPER_008",20140612,40,3,1,,,,,"ELEL5",,1.00,23,"D10KJB24","D10SJH12",
1866,"CPER_008",20140612,40,3,1,,,,,"PASM",,0.50,33,"D10KJB24","D10SJH12","percent cover trace"
1867,"CPER_008",20140612,40,3,1,,,,,"BOGR2",,3.00,6,"D10KJB24","D10SJH12",
1868,"CPER_008",20140612,40,3,1,,,,,"BODA2",,5.00,5,"D10KJB24","D10SJH12",
1869,"CPER_008",20140612,40,3,1,,,,,"SPCO",,0.50,2,"D10KJB24","D10SJH12","percent cover trace"
1870,"CPER_008",20140612,40,3,1,,,,,"SONU",,0.50,10,"D10KJB24","D10SJH12","percent cover trace"
1871,"CPER_008",20140612,40,3,1,,,,,"PLPA2",,1.00,12,"D10KJB24","D10SJH12",
1872,"CPER_008",20140612,40,3,1,,,,,"SPCR",,0.50,6,"D10KJB24","D10SJH12","percent cover trace"
1873,"CPER_008",20140612,40,3,1,,,,,"MUSQ3",,0.50,3,"D10KJB24","D10SJH12","percent cover trace"
1874,"CPER_008",20140612,40,3,1,,,,,"CADU6",,0.50,10,"D10KJB24","D10SJH12","percent cover trace"
1875,"CPER_008",20140612,32,2,1,"Soil",45.00,,,,,,,"D10DPB11","D10STS05",
1876,"CPER_008",20140612,32,2,1,"Rock",3.00,,,,,,,"D10DPB11","D10STS05",
1877,"CPER_008",20140612,32,2,1,"Wood",0.50,,,,,,,"D10DPB11","D10STS05","percent cover trace"
1878,"CPER_008",20140612,32,2,1,"Litter",0.50,,,,,,,"D10DPB11","D10STS05","percent cover trace"
1879,"CPER_008",20140612,32,2,1,"Standing Dead",8.00,,,,,,,"D10DPB11","D10STS05",
1880,"CPER_008",20140612,32,2,1,"Lichen",0.50,,,,,,,"D10DPB11","D10STS05","percent cover trace"
1881,"CPER_008",20140612,32,2,1,,,"CAN-D","3204",,,,,"D10DPB11","D10STS05",
1882,"CPER_008",20140612,32,2,1,,,,,"VUOC",,12.00,18,"D10DPB11","D10STS05",
1883,"CPER_008",20140612,32,2,1,,,,,"BOGR2",,1.00,5,"D10DPB11","D10STS05",
1884,"CPER_008",20140612,32,2,1,,,,,"PLPA2",,2.00,10,"D10DPB11","D10STS05",
1885,"CPER_008",20140612,32,2,1,,,,,"BODA2",,30.00,8,"D10DPB11","D10STS05",
1886,"CPER_008",20140612,32,2,1,,,,,"SONU",,1.00,10,"D10DPB11","D10STS05",
1887,"CPER_008",20140612,32,2,1,,,,,"CADU6","cf. species",0.50,10,"D10DPB11","D10STS05","percent cover trace"
1888,"CPER_008",20140612,32,4,1,"Soil",55.00,,,,,,,"D10DPB11","D10STS05",
1889,"CPER_008",20140612,32,4,1,"Rock",1.00,,,,,,,"D10DPB11","D10STS05",
1890,"CPER_008",20140612,32,4,1,"Litter",0.50,,,,,,,"D10DPB11","D10STS05","percent cover trace"
1891,"CPER_008",20140612,32,4,1,"Standing Dead",10.00,,,,,,,"D10DPB11","D10STS05",
1892,"CPER_008",20140612,32,4,1,"Lichen",1.00,,,,,,,"D10DPB11","D10STS05",
1893,"CPER_008",20140612,32,4,1,,,"CAN-D","3206",,,,,"D10DPB11","D10STS05",
1894,"CPER_008",20140612,32,4,1,,,,,"VUOC",,12.00,19,"D10DPB11","D10STS05",
1895,"CPER_008",20140612,32,4,1,,,,,"ECVI2",,0.50,3,"D10DPB11","D10STS05","percent cover trace"
1896,"CPER_008",20140612,32,4,1,,,,,"SPCO",,0.50,2,"D10DPB11","D10STS05","percent cover trace"
1897,"CPER_008",20140612,32,4,1,,,,,"BODA2",,9.00,5,"D10DPB11","D10STS05",
1898,"CPER_008",20140612,31,1,1,"Soil",45.00,,,,,,,"D10KJB24","D10SJH12",
1899,"CPER_008",20140612,32,4,1,,,,,"PLPA2",,2.00,10,"D10DPB11","D10STS05",
1900,"CPER_008",20140612,32,4,1,,,,,"PASM",,8.00,40,"D10DPB11","D10STS05",
1901,"CPER_008",20140612,32,4,1,,,,,"CADU6",,2.00,12,"D10DPB11","D10STS05",
1902,"CPER_008",20140612,32,4,1,,,,,"BOGR2",,4.00,8,"D10DPB11","D10STS05",
1903,"CPER_008",20140612,41,1,1,"Soil",20.00,,,,,,,"D10DPB11","D10JMO28",
1904,"CPER_008",20140612,41,1,1,"Rock",1.00,,,,,,,"D10DPB11","D10JMO28",
1905,"CPER_008",20140612,41,1,1,"Wood",0.50,,,,,,,"D10DPB11","D10JMO28","percent cover trace"
1906,"CPER_008",20140612,41,1,1,"Litter",1.00,,,,,,,"D10DPB11","D10JMO28",
1907,"CPER_008",20140612,41,1,1,"Standing Dead",23.00,,,,,,,"D10DPB11","D10JMO28",
1908,"CPER_008",20140612,41,1,1,"Lichen",0.50,,,,,,,"D10DPB11","D10JMO28","percent cover trace"
1909,"CPER_008",20140612,41,1,1,,,"CAN-D","3215",,,,,"D10DPB11","D10JMO28",
1910,"CPER_008",20140612,41,1,1,,,,,"VUOC",,22.00,20,"D10DPB11","D10JMO28",
1911,"CPER_008",20140612,41,1,1,,,,,"PASM",,7.00,35,"D10DPB11","D10JMO28",
1912,"CPER_008",20140612,41,1,1,,,,,"BODA2",,2.00,3,"D10DPB11","D10JMO28",
1913,"CPER_008",20140612,41,1,1,,,,,"BOGR2",,6.00,9,"D10DPB11","D10JMO28",
1914,"CPER_008",20140612,41,1,1,,,,,"CADU6",,2.00,12,"D10DPB11","D10JMO28",
1915,"CPER_008",20140612,41,1,1,,,,,"ECVI2",,1.00,6,"D10DPB11","D10JMO28",
1916,"CPER_008",20140612,41,1,1,,,,,"OPPO",,2.00,6,"D10DPB11","D10JMO28",
1917,"CPER_008",20140612,41,1,1,,,,,"PLPA2",,0.50,7,"D10DPB11","D10JMO28","percent cover trace"
1918,"CPER_008",20140612,41,1,1,,,,,"SONU",,0.50,10,"D10DPB11","D10JMO28","percent cover trace"
1919,"CPER_008",20140612,41,4,1,"Soil",20.00,,,,,,,"D10DPB11","D10JMO28",
1920,"CPER_008",20140612,41,4,1,"Rock",10.00,,,,,,,"D10DPB11","D10JMO28",
1921,"CPER_008",20140612,41,4,1,"Wood",0.50,,,,,,,"D10DPB11","D10JMO28","percent cover trace"
1922,"CPER_008",20140612,41,4,1,"Litter",1.00,,,,,,,"D10DPB11","D10JMO28",
1923,"CPER_008",20140612,41,4,1,"Standing Dead",13.00,,,,,,,"D10DPB11","D10JMO28",
1924,"CPER_008",20140612,41,4,1,"Lichen",0.50,,,,,,,"D10DPB11","D10JMO28","percent cover trace"
1925,"CPER_008",20140612,41,4,1,,,"CAN-D","3216",,,,,"D10DPB11","D10JMO28",
1926,"CPER_008",20140612,41,4,1,,,,,"VUOC",,45.00,13,"D10DPB11","D10JMO28",
1927,"CPER_008",20140612,41,4,1,,,,,"ECVI2",,2.00,3,"D10DPB11","D10JMO28",
1928,"CPER_008",20140612,41,4,1,,,,,"SONU",,0.50,6,"D10DPB11","D10JMO28","percent cover trace"
1929,"CPER_008",20140612,41,4,1,,,,,"PLPA2",,0.50,7,"D10DPB11","D10JMO28","percent cover trace"
1930,"CPER_008",20140612,41,4,1,,,,,"CADU6","cf. species",0.50,7,"D10DPB11","D10JMO28","percent cover trace"
1931,"CPER_008",20140612,41,4,1,,,,,"BOGR2",,7.00,7,"D10DPB11","D10JMO28",
1932,"CPER_008",20140612,41,4,1,,,,,"BODA2",,2.00,6,"D10DPB11","D10JMO28",
