"uid","plotID","subplotID","nestedSubplotID","nestedSubplotArea","variablesOther","percentCoverOther","cameraID","photoID","taxonID","identificationQualifier","percentCoverPlantSpecies","meanHeightPlantSpecies","measuredBy","recordedBy","remarks"
1132,"BART_006",41,1,1,,,,,"VILA11",,5.00,16,"D01CAB21","D01DRC25",
1133,"BART_006",41,1,1,,,,,"FAGR",,25.00,62,"D01CAB21","D01DRC25",
1134,"BART_006",41,4,1,,,"PHONE 8","1149",,,,,"D01CAB21","D01DRC25",
1135,"BART_006",41,4,1,"Soil",11.00,,,,,,,"D01CAB21","D01DRC25",
1136,"BART_006",41,4,1,"Rock",25.00,,,,,,,"D01CAB21","D01DRC25",
1137,"BART_006",41,4,1,"Wood",2.00,,,,,,,"D01CAB21","D01DRC25",
1138,"BART_006",41,4,1,"Litter",40.00,,,,,,,"D01CAB21","D01DRC25",
1139,"BART_006",41,4,1,"Lichen",2.00,,,,,,,"D01CAB21","D01DRC25","QC: No Error"
1140,"BART_006",41,4,1,"Moss",1.00,,,,,,,"D01CAB21","D01DRC25",
1141,"BART_006",41,4,1,"Overstory",100.00,,,,,,,"D01CAB21","D01DRC25",
1142,"BART_006",41,4,1,,,,,"FAGR",,3.00,22,"D01CAB21","D01DRC25",
1143,"BART_006",41,4,1,,,,,"ACPE",,0.50,7,"D01CAB21","D01DRC25",
1144,"BART_006",41,4,1,,,,,"ACSA3","cf. species",0.50,3,"D01CAB21","D01DRC25",
1145,"BART_006",41,4,1,,,,,"BETUL","cf. species",0.50,2,"D01CAB21","D01DRC25",
1146,"BART_024",31,1,1,,,"PHONE 8","1406",,,,,"D01BAC30","D01JRS08",
1147,"BART_024",31,1,1,"Wood",25.00,,,,,,,"D01BAC30","D01JRS08",
1148,"BART_024",31,1,1,"Litter",,,,,,,,"D01BAC30","D01JRS08","NOT RECORDED QC: No Error"
1149,"BART_024",31,1,1,"Lichen",0.50,,,,,,,"D01BAC30","D01JRS08",
1150,"BART_024",31,1,1,"Moss",4.00,,,,,,,"D01BAC30","D01JRS08",
1151,"BART_024",31,1,1,"Overstory",90.00,,,,,,,"D01BAC30","D01JRS08",
1152,"BART_024",31,1,1,,,,,"ACER","cf. genus",0.50,3,"D01BAC30","D01JRS08","QC: No error"
1153,"BART_024",31,4,1,,,"PHONE 8","1456",,,,,"D01BAC30","D01JRS08",
1154,"BART_024",31,4,1,"Soil",1.00,,,,,,,"D01BAC30","D01JRS08",
1155,"BART_024",31,4,1,"Wood",2.00,,,,,,,"D01BAC30","D01JRS08",
1156,"BART_024",31,4,1,"Litter",90.00,,,,,,,"D01BAC30","D01JRS08",
1157,"BART_024",31,4,1,"Lichen",0.50,,,,,,,"D01BAC30","D01JRS08",
1158,"BART_024",31,4,1,"Moss",7.00,,,,,,,"D01BAC30","D01JRS08",
1159,"BART_024",31,4,1,"Overstory",50.00,,,,,,,"D01BAC30","D01JRS08",
1160,"BART_024",31,4,1,,,,,"PIRU",,0.50,10,"D01BAC30","D01JRS08",
1161,"BART_024",31,4,1,,,,,"TSCA",,0.50,4,"D01BAC30","D01JRS08","QC: No Error"
1162,"BART_024",31,4,1,,,,,"ACRU",,0.50,4,"D01BAC30","D01JRS08",
1163,"BART_024",32,2,1,,,"PHONE 7","0936",,,,,"D01BAC30","D01CAB21","QC: No Error"
1164,"BART_024",40,3,1,"Wood",12.00,,,,,,,"D01CAB21","D01BAC30",
1165,"BART_024",40,3,1,"Litter",81.00,,,,,,,"D01CAB21","D01BAC30",
1166,"BART_024",40,3,1,"Lichen",1.00,,,,,,,"D01CAB21","D01BAC30",
1167,"BART_024",40,3,1,"Moss",6.00,,,,,,,"D01CAB21","D01BAC30","QC: No Error"
1168,"BART_024",40,3,1,"Overstory",75.00,,,,,,,"D01CAB21","D01BAC30",
1169,"BART_024",40,3,1,,,,,"TSCA",,0.50,7,"D01CAB21","D01BAC30",
1170,"BART_024",40,3,1,,,,,"PIRU",,0.50,5,"D01CAB21","D01BAC30",
1171,"BART_024",40,3,1,,,,,"ACRU",,0.50,3,"D01CAB21","D01BAC30","QC: No Error"
1172,"BART_024",41,1,1,,,"PHONE 8","1530",,,,,"D01DRC25","D01CAB21",
1173,"BART_024",41,1,1,"Soil",2.00,,,,,,,"D01DRC25","D01CAB21",
1174,"BART_024",41,1,1,"Wood",11.00,,,,,,,"D01DRC25","D01CAB21",
1175,"BART_024",41,1,1,"Litter",85.00,,,,,,,"D01DRC25","D01CAB21","QC: No Error"
1176,"BART_024",41,1,1,"Lichen",0.50,,,,,,,"D01DRC25","D01CAB21",
1177,"BART_024",41,1,1,"Moss",1.00,,,,,,,"D01DRC25","D01CAB21",
1178,"BART_024",41,1,1,"Other non-vascular",1.00,,,,,,,"D01DRC25","D01CAB21",
1179,"BART_024",41,1,1,"Overstory",60.00,,,,,,,"D01DRC25","D01CAB21",
1180,"BART_024",41,1,1,,,,,"PIRU",,1.00,10,"D01DRC25","D01CAB21","QC: No Error"
1181,"BART_024",41,4,1,,,"PHONE 8","1547",,,,,"D01DRC25","D01CAB21",
1182,"BART_024",41,4,1,"Wood",2.00,,,,,,,"D01DRC25","D01CAB21",
1183,"BART_024",41,4,1,"Litter",40.00,,,,,,,"D01DRC25","D01CAB21","QC: No Error"
1184,"BART_024",41,4,1,"Lichen",10.00,,,,,,,"D01DRC25","D01CAB21",
1185,"BART_024",41,4,1,"Moss",20.00,,,,,,,"D01DRC25","D01CAB21",
1186,"BART_024",41,4,1,"Overstory",50.00,,,,,,,"D01DRC25","D01CAB21",
1187,"BART_024",41,4,1,,,,,"PIRU",,52.00,,"D01DRC25","D01CAB21","HEIGHTS NOT RECORDED"
1188,"BART_024",41,4,1,,,,,"TSCA",,0.50,,"D01DRC25","D01CAB21","HEIGHTS NOT RECORDED"
1189,"BART_024",41,4,1,,,,,"ACRU",,0.50,,"D01DRC25","D01CAB21","HEIGHTS NOT RECORDED QC: No Error"
1190,"BART_023",31,1,1,,,"PHONE 7","1306",,,,,"D01DRC25","D01JRS08",
1191,"BART_023",31,1,1,"Soil",0.50,,,,,,,"D01DRC25","D01JRS08",
1192,"BART_023",31,1,1,"Wood",10.00,,,,,,,"D01DRC25","D01JRS08",
1193,"BART_023",31,1,1,"Litter",90.00,,,,,,,"D01DRC25","D01JRS08",
1194,"BART_023",31,1,1,"Other non-vascular",0.50,,,,,,,"D01DRC25","D01JRS08","QC: No Errors"
1195,"BART_023",31,1,1,"Overstory",50.00,,,,,,,"D01DRC25","D01JRS08",
1196,"BART_023",31,1,1,,,,,"QURU",,0.50,6,"D01DRC25","D01JRS08",
1197,"BART_023",31,1,1,,,,,"ACRU",,0.50,4,"D01DRC25","D01JRS08",
1198,"BART_023",31,1,1,,,,,"PIRU",,0.50,5,"D01DRC25","D01JRS08",
1199,"BART_023",31,1,1,,,,,"PISEA",,0.50,1,"D01DRC25","D01JRS08","QC: No Errors"
1200,"BART_023",31,4,1,,,"PHONE 7","1343",,,,,"D01DRC25","D01JRS08",
1201,"BART_023",31,4,1,"Soil",0.50,,,,,,,"D01DRC25","D01JRS08",
1202,"BART_023",31,4,1,"Wood",5.00,,,,,,,"D01DRC25","D01JRS08",
1203,"BART_023",31,4,1,"Litter",94.00,,,,,,,"D01DRC25","D01JRS08",
1204,"BART_023",31,4,1,"Lichen",0.50,,,,,,,"D01DRC25","D01JRS08",
1205,"BART_023",31,4,1,"Moss",2.00,,,,,,,"D01DRC25","D01JRS08",
1206,"BART_023",31,4,1,"Overstory",90.00,,,,,,,"D01DRC25","D01JRS08",
1207,"BART_023",31,4,1,,,,,"ACPE",,0.50,10,"D01DRC25","D01JRS08",
1208,"BART_023",31,4,1,,,,,"CYAC3",,1.00,30,"D01DRC25","D01JRS08",
1209,"BART_023",31,4,1,,,,,"ACRU",,0.50,5,"D01DRC25","D01JRS08",
1210,"BART_023",31,4,1,,,,,"FAGR",,0.50,7,"D01DRC25","D01JRS08","QC: No Errors"
1211,"BART_023",31,4,1,,,,,"TRUN",,2.00,15,"D01DRC25","D01JRS08",
1212,"BART_023",32,2,1,,,"PHONE 7","1421",,,,,"D01DRC25","D01JRS08",
1213,"BART_023",32,2,1,"Soil",1.00,,,,,,,"D01DRC25","D01JRS08",
1214,"BART_023",32,2,1,"Wood",2.00,,,,,,,"D01DRC25","D01JRS08","QC: No Errors"
1215,"BART_023",32,2,1,"Litter",97.00,,,,,,,"D01DRC25","D01JRS08",
1216,"BART_023",32,2,1,"Lichen",0.50,,,,,,,"D01DRC25","D01JRS08",
1217,"BART_023",32,2,1,"Moss",0.50,,,,,,,"D01DRC25","D01JRS08",
1218,"BART_023",32,2,1,"Overstory",45.00,,,,,,,"D01DRC25","D01JRS08","QC: No Errors"
1219,"BART_023",32,2,1,,,,,"PIRU",,0.50,6,"D01DRC25","D01JRS08",
1220,"BART_023",32,2,1,,,,,"FAGR",,0.50,6,"D01DRC25","D01JRS08",
1221,"BART_023",32,2,1,,,,,"ACRU",,1.00,7,"D01DRC25","D01JRS08",
1222,"BART_023",32,2,1,,,,,"TSCA",,0.50,4,"D01DRC25","D01JRS08","PSCA RECORDED; ASSUME TYPO"
1223,"BART_023",32,4,1,,,"PHONE 7","1500",,,,,"D01DRC25","D01JRS08",
1224,"BART_023",32,4,1,"Soil",0.50,,,,,,,"D01DRC25","D01JRS08","QC: No Error"
1225,"BART_023",32,4,1,"Wood",2.00,,,,,,,"D01DRC25","D01JRS08",
1226,"BART_023",32,4,1,"Litter",91.00,,,,,,,"D01DRC25","D01JRS08",
1227,"BART_023",32,4,1,"Lichen",0.50,,,,,,,"D01DRC25","D01JRS08",
1228,"BART_023",32,4,1,"Moss",7.00,,,,,,,"D01DRC25","D01JRS08",
1229,"BART_023",32,4,1,"Overstory",80.00,,,,,,,"D01DRC25","D01JRS08",
1230,"BART_023",32,4,1,,,,,"ACRU",,0.50,7,"D01DRC25","D01JRS08",
1231,"BART_023",32,4,1,,,,,"PIRU",,0.50,4,"D01DRC25","D01JRS08","QC: No Error"
1232,"BART_023",40,1,1,,,"PHONE 7","1520",,,,,"D01DRC25","D01CAB21",
1233,"BART_023",40,1,1,"Soil",0.50,,,,,,,"D01DRC25","D01CAB21",
1234,"BART_023",40,1,1,"Wood",6.00,,,,,,,"D01DRC25","D01CAB21",
1235,"BART_023",40,1,1,"Litter",94.00,,,,,,,"D01DRC25","D01CAB21",
1236,"BART_023",40,1,1,"Moss",1.00,,,,,,,"D01DRC25","D01CAB21",
1237,"HARV_013",32,2,1,"Litter",98.00,,,,,,,"D01DRC25","D01EJH18",
1238,"HARV_013",32,2,1,"Lichen",0.50,,,,,,,"D01DRC25","D01EJH18",
1239,"HARV_013",32,2,1,"Moss",1.00,,,,,,,"D01DRC25","D01EJH18",
1240,"HARV_013",32,2,1,"Overstory",25.00,,,,,,,"D01DRC25","D01EJH18",
1241,"HARV_013",32,2,1,,,,,"TRBO2",,6.00,13,"D01DRC25","D01EJH18",
1242,"HARV_013",32,2,1,,,,,"MACA4",,8.00,36,"D01DRC25","D01EJH18",
1243,"HARV_013",32,2,1,,,,,"VAPA4",,1.00,18,"D01DRC25","D01EJH18",
1244,"HARV_013",32,2,1,,,,,"MIRE",,0.50,5,"D01DRC25","D01EJH18",
1245,"HARV_013",32,2,1,,,,,"RUHI",,0.50,5,"D01DRC25","D01EJH18",
1246,"HARV_013",32,2,1,,,,,"PIST",,20.00,181,"D01DRC25","D01EJH18","QC: No Error"
1247,"HARV_013",32,4,1,,,"VEG PHONE","1318",,,,,"D01DRC25","D01EJH18",
1248,"HARV_013",32,4,1,"Soil",0.50,,,,,,,"D01DRC25","D01EJH18",
1249,"HARV_013",32,4,1,"Wood",5.00,,,,,,,"D01DRC25","D01EJH18",
1250,"HARV_013",32,4,1,"Litter",95.00,,,,,,,"D01DRC25","D01EJH18",
1251,"HARV_013",32,4,1,"Lichen",0.50,,,,,,,"D01DRC25","D01EJH18",
1252,"HARV_013",32,4,1,"Moss",0.50,,,,,,,"D01DRC25","D01EJH18",
1253,"HARV_013",32,4,1,"Overstory",65.00,,,,,,,"D01DRC25","D01EJH18",
1254,"HARV_013",32,4,1,,,,,"RUID","cf. species",1.00,25,"D01DRC25","D01EJH18",
1255,"HARV_013",32,4,1,,,,,"TRBO2",,3.00,11,"D01DRC25","D01EJH18",
1256,"HARV_013",32,4,1,,,,,"MIRE",,1.00,5,"D01DRC25","D01EJH18","QC: No Error"
1257,"HARV_013",32,4,1,,,,,"MACA4",,4.00,11,"D01DRC25","D01EJH18",
1258,"HARV_013",32,4,1,,,,,"DEPU2",,8.00,52,"D01DRC25","D01EJH18",
1259,"HARV_013",32,4,1,,,,,"ACRU",,0.50,8,"D01DRC25","D01EJH18",
1260,"HARV_013",32,4,1,,,,,"PRSE2",,0.50,9,"D01DRC25","D01EJH18",
1261,"HARV_013",32,4,1,,,,,"PIST",,22.00,176,"D01DRC25","D01EJH18",
1262,"HARV_013",31,4,1,,,"VEG PHONE","1451",,,,,"D01DRC25","D01EJH18",
1263,"HARV_013",31,4,1,"Wood",1.00,,,,,,,"D01DRC25","D01EJH18",
1264,"HARV_013",31,4,1,"Litter",97.00,,,,,,,"D01DRC25","D01EJH18",
1265,"HARV_013",31,4,1,"Standing Dead",0.50,,,,,,,"D01DRC25","D01EJH18",
1266,"HARV_013",31,4,1,"Lichen",0.50,,,,,,,"D01DRC25","D01EJH18","QC: No Error"
1267,"HARV_005",31,4,1,"Litter",76.00,,,,,,,"D01DRC25","D01PJN02","QC: No Error"
1268,"HARV_005",31,4,1,"Moss",16.00,,,,,,,"D01DRC25","D01PJN02",
1269,"HARV_005",31,4,1,"Overstory",80.00,,,,,,,"D01DRC25","D01PJN02",
1270,"HARV_005",31,4,1,,,,,"GAPR2",,1.00,7,"D01DRC25","D01PJN02",
1271,"HARV_005",31,4,1,,,,,"DEPU2",,8.00,16,"D01DRC25","D01PJN02",
1272,"HARV_005",31,4,1,,,,,"MEVI",,0.50,7,"D01DRC25","D01PJN02",
1273,"HARV_005",31,4,1,,,,,"TRBO2",,0.50,3,"D01DRC25","D01PJN02",
1274,"HARV_005",31,4,1,,,,,"CAREX",,0.50,9,"D01DRC25","D01PJN02",
1275,"HARV_005",31,4,1,,,,,"RUHI",,0.50,8,"D01DRC25","D01PJN02",
1276,"HARV_005",32,2,1,,,"VEG PHONE","1149",,,,,"D01KAK22","D01PJN02",
1277,"HARV_005",32,2,1,"Wood",2.00,,,,,,,"D01KAK22","D01PJN02",
1278,"HARV_005",32,2,1,"Litter",98.00,,,,,,,"D01KAK22","D01PJN02",
1279,"HARV_005",32,2,1,"Lichen",0.50,,,,,,,"D01KAK22","D01PJN02",
1280,"HARV_005",32,2,1,"Overstory",80.00,,,,,,,"D01KAK22","D01PJN02",
1281,"HARV_005",32,2,1,,,,,"HAVI4",,5.00,88,"D01KAK22","D01PJN02",
1282,"HARV_005",32,2,1,,,,,"MEVI",,2.00,18,"D01KAK22","D01PJN02","QC: No Error"
1283,"HARV_005",32,2,1,,,,,"UVSE",,1.00,15,"D01KAK22","D01PJN02",
1284,"HARV_005",32,2,1,,,,,"GAPR2",,1.00,11,"D01KAK22","D01PJN02",
1285,"HARV_005",32,2,1,,,,,"MACA4",,0.50,6,"D01KAK22","D01PJN02",
1286,"HARV_005",32,2,1,,,,,"ACRU",,3.00,26,"D01KAK22","D01PJN02",
1287,"HARV_005",32,2,1,,,,,"DEPU2",,4.00,24,"D01KAK22","D01PJN02",
1288,"HARV_005",32,2,1,,,,,"RUHI",,1.00,10,"D01KAK22","D01PJN02",
1289,"HARV_005",32,2,1,,,,,"VAPA4",,2.00,26,"D01KAK22","D01PJN02",
1290,"HARV_005",32,2,1,,,,,"VIAC",,1.00,11,"D01KAK22","D01PJN02",
1291,"HARV_005",32,4,1,,,"VEG PHONE","1224",,,,,"D01KAK22","D01PJN02",
1292,"HARV_005",32,4,1,"Soil",0.50,,,,,,,"D01KAK22","D01PJN02","QC: No Error"
1293,"HARV_005",32,4,1,"Wood",5.00,,,,,,,"D01KAK22","D01PJN02",
1294,"HARV_005",32,4,1,"Litter",95.00,,,,,,,"D01KAK22","D01PJN02",
1295,"HARV_005",32,4,1,"Lichen",0.50,,,,,,,"D01KAK22","D01PJN02",
1296,"HARV_005",32,4,1,"Moss",0.50,,,,,,,"D01KAK22","D01PJN02","QC: No Error"
1297,"HARV_005",32,4,1,"Overstory",60.00,,,,,,,"D01KAK22","D01PJN02",
1298,"HARV_005",32,4,1,,,,,"CADE12",,25.00,110,"D01KAK22","D01PJN02",
1299,"HARV_005",32,4,1,,,,,"VAPA4",,3.00,19,"D01KAK22","D01PJN02",
1300,"HARV_005",32,4,1,,,,,"ACRU",,1.00,9,"D01KAK22","D01PJN02",
1301,"HARV_005",32,4,1,,,,,"MEVI",,0.50,9,"D01KAK22","D01PJN02",
1302,"HARV_005",32,4,1,,,,,"GAPR2",,2.00,10,"D01KAK22","D01PJN02",
1303,"HARV_005",32,4,1,,,,,"LYOB",,0.50,10,"D01KAK22","D01PJN02",
1304,"HARV_005",32,4,1,,,,,"RUHI",,1.00,10,"D01KAK22","D01PJN02","QC: No Error"
1305,"HARV_005",32,4,1,,,,,"UVSE",,0.50,11,"D01KAK22","D01PJN02",
1306,"HARV_005",32,4,1,,,,,"KALA",,0.50,14,"D01KAK22","D01PJN02",
1307,"HARV_013",31,4,1,"Moss",0.50,,,,,,,"D01DRC25","D01EJH18",
1308,"HARV_013",31,4,1,"Other non-vascular",0.50,,,,,,,"D01DRC25","D01EJH18",
1309,"HARV_013",31,4,1,"Overstory",40.00,,,,,,,"D01DRC25","D01EJH18",
1310,"HARV_013",31,4,1,,,,,"ACSA3",,4.00,26,"D01DRC25","D01EJH18",
1311,"HARV_013",31,4,1,,,,,"PRSE2",,1.00,14,"D01DRC25","D01EJH18",
1312,"HARV_013",31,4,1,,,,,"PAQU2",,1.00,9,"D01DRC25","D01EJH18",
1313,"HARV_013",31,4,1,,,,,"MACA4",,1.00,7,"D01DRC25","D01EJH18",
1314,"HARV_013",31,4,1,,,,,"TRBO2",,3.00,9,"D01DRC25","D01EJH18",
1315,"HARV_013",31,4,1,,,,,"MIRE",,0.50,5,"D01DRC25","D01EJH18",
1316,"HARV_013",31,4,1,,,,,"PIST",,7.00,46,"D01DRC25","D01EJH18","QC: No Error"
1317,"HARV_013",31,4,1,,,,,"DRIN2",,3.00,42,"D01DRC25","D01EJH18",
1318,"HARV_013",31,4,1,,,,,"ACRU",,1.00,10,"D01DRC25","D01EJH18",
1319,"HARV_013",31,4,1,,,,,"FRAL4",,0.50,10,"D01DRC25","D01EJH18",
1320,"HARV_013",31,1,1,,,"OLY","0538",,,,,"D01DRC25","D01EJH18",
1321,"HARV_013",31,1,1,"Soil",1.00,,,,,,,"D01DRC25","D01EJH18",
1322,"HARV_013",31,1,1,"Wood",25.00,,,,,,,"D01DRC25","D01EJH18",
1323,"HARV_013",31,1,1,"Litter",90.00,,,,,,,"D01DRC25","D01EJH18",
1324,"HARV_013",31,1,1,"Lichen",0.50,,,,,,,"D01DRC25","D01EJH18",
1325,"HARV_013",31,1,1,"Moss",2.00,,,,,,,"D01DRC25","D01EJH18",
1326,"HARV_013",31,1,1,"Overstory",10.00,,,,,,,"D01DRC25","D01EJH18","QC: No Error"
1327,"HARV_013",31,1,1,,,,,"DRIN5",,5.00,25,"D01DRC25","D01EJH18",
1328,"HARV_013",31,1,1,,,,,"ACRU",,10.00,60,"D01DRC25","D01EJH18",
1329,"HARV_013",31,1,1,,,,,"TRBO2",,1.00,7,"D01DRC25","D01EJH18",
1330,"HARV_013",31,1,1,,,,,"MIRE",,5.00,9,"D01DRC25","D01EJH18",
1331,"HARV_013",31,1,1,,,,,"TSCA",,3.00,74,"D01DRC25","D01EJH18",
1332,"HARV_013",31,1,1,,,,,"PIST",,10.00,175,"D01DRC25","D01EJH18",
1333,"HARV_013",31,1,1,,,,,"PRSE2",,0.50,15,"D01DRC25","D01EJH18",
1334,"HARV_013",31,1,1,,,,,"MACA4",,1.00,9,"D01DRC25","D01EJH18","QC: No Error"
1335,"HARV_023",40,1,1,,,"OLY","0555",,,,,"D01LEL27","D01JRS08",
1336,"HARV_001",41,4,1,,,,,"RUID",,0.50,8,"D01KMA31","D01NIH14",
1337,"HARV_001",41,4,1,,,,,"RUAR7",,0.50,4,"D01KMA31","D01NIH14","QC: No error EME"
1338,"HARV_001",40,1,1,,,"MAM PHONE","1004",,,,,"D01GMV31","D01PJN02",
1339,"HARV_001",40,1,1,"Wood",1.00,,,,,,,"D01GMV31","D01PJN02",
1340,"HARV_001",40,1,1,"Litter",99.00,,,,,,,"D01GMV31","D01PJN02",
1341,"HARV_001",40,1,1,"Standing Dead",0.50,,,,,,,"D01GMV31","D01PJN02",
1342,"HARV_001",40,1,1,"Lichen",0.50,,,,,,,"D01GMV31","D01PJN02",
1343,"HARV_001",40,1,1,"Overstory",100.00,,,,,,,"D01GMV31","D01PJN02",
1344,"HARV_001",40,1,1,,,,,"PIST",,14.00,117,"D01GMV31","D01PJN02",
1345,"HARV_001",40,1,1,,,,,"ACRU",,1.00,13,"D01GMV31","D01PJN02",
1346,"HARV_001",40,1,1,,,,,"QURU",,6.00,34,"D01GMV31","D01PJN02",
1347,"HARV_001",40,1,1,,,,,"TRBO2",,1.00,8,"D01GMV31","D01PJN02",
1348,"HARV_001",40,1,1,,,,,"CAREX",,0.50,12,"D01GMV31","D01PJN02",
1349,"HARV_001",40,1,1,,,,,"VAPA4",,1.00,25,"D01GMV31","D01PJN02",
1350,"HARV_001",40,3,1,,,"MAM PHONE","1030",,,,,"D01GMV31","D01PJN02",
1351,"HARV_001",40,3,1,"Wood",3.00,,,,,,,"D01GMV31","D01PJN02","QC: No error EME"
1352,"HARV_001",40,3,1,"Litter",96.00,,,,,,,"D01GMV31","D01PJN02",
1353,"HARV_001",40,3,1,"Lichen",1.00,,,,,,,"D01GMV31","D01PJN02",
1354,"HARV_001",40,3,1,"Overstory",90.00,,,,,,,"D01GMV31","D01PJN02",
1355,"HARV_001",40,3,1,,,,,"VAPA4",,12.00,36,"D01GMV31","D01PJN02",
1356,"HARV_001",40,3,1,,,,,"ACRU",,6.00,36,"D01GMV31","D01PJN02",
1357,"HARV_001",40,3,1,,,,,"DEPU2",,4.00,47,"D01GMV31","D01PJN02","QC: No error EME"
1358,"HARV_001",40,3,1,,,,,"TRBO2",,1.00,4,"D01GMV31","D01PJN02",
1359,"HARV_001",40,3,1,,,,,"CAREX",,0.50,10,"D01GMV31","D01PJN02",
1360,"HARV_001",40,3,1,,,,,"QUAL",,8.00,46,"D01GMV31","D01PJN02",
1361,"HARV_001",31,1,1,,,"MAM PHONE","1148",,,,,"D01SNI12","D01PJN02",
1362,"HARV_001",31,1,1,"Wood",17.00,,,,,,,"D01SNI12","D01PJN02",
1363,"HARV_001",31,1,1,"Litter",82.00,,,,,,,"D01SNI12","D01PJN02",
1364,"HARV_001",31,1,1,"Lichen",1.00,,,,,,,"D01SNI12","D01PJN02",
1365,"HARV_001",31,1,1,"Moss",0.50,,,,,,,"D01SNI12","D01PJN02",
1366,"HARV_001",31,1,1,"Other non-vascular",0.50,,,,,,,"D01SNI12","D01PJN02",
1367,"HARV_001",31,1,1,"Overstory",95.00,,,,,,,"D01SNI12","D01PJN02",
1368,"HARV_001",31,1,1,,,,,"BELE",,5.00,43,"D01SNI12","D01PJN02","QC: No error EME"
1369,"HARV_001",31,1,1,,,,,"PIST",,1.00,41,"D01SNI12","D01PJN02",
1370,"HARV_001",31,1,1,,,,,"RUAL",,1.00,42,"D01SNI12","D01PJN02",
1371,"HARV_001",31,1,1,,,,,"MACA4",,1.00,9,"D01SNI12","D01PJN02",
1372,"HARV_001",31,1,1,,,,,"ACRU",,2.00,26,"D01SNI12","D01PJN02",
1373,"HARV_001",31,1,1,,,,,"TRBO2",,1.00,9,"D01SNI12","D01PJN02",
1374,"HARV_001",31,1,1,,,,,"DEPU2",,3.00,28,"D01SNI12","D01PJN02",
1375,"HARV_001",31,1,1,,,,,"CAREX",,0.50,11,"D01SNI12","D01PJN02",
1376,"HARV_001",31,1,1,,,,,"GABA",,1.00,30,"D01SNI12","D01PJN02",
1377,"HARV_001",31,1,1,,,,,"UVSE",,1.00,16,"D01SNI12","D01PJN02",
1378,"HARV_001",31,1,1,,,,,"VAPA4",,1.00,11,"D01SNI12","D01PJN02",
1379,"HARV_001",31,1,1,,,,,"QURU",,0.50,11,"D01SNI12","D01PJN02","QC: No error EME"
1380,"HARV_001",31,4,1,,,"MAM PHONE","1120",,,,,"D01SNI12","D01PJN02",
1381,"HARV_001",31,4,1,"Wood",2.00,,,,,,,"D01SNI12","D01PJN02",
1382,"HARV_001",31,4,1,"Litter",98.00,,,,,,,"D01SNI12","D01PJN02",
1383,"HARV_001",31,4,1,"Lichen",0.50,,,,,,,"D01SNI12","D01PJN02",
1384,"HARV_001",31,4,1,"Moss",0.50,,,,,,,"D01SNI12","D01PJN02",
1385,"HARV_001",31,4,1,"Overstory",85.00,,,,,,,"D01SNI12","D01PJN02",
1386,"HARV_001",31,4,1,,,,,"GAPR2",,3.00,11,"D01SNI12","D01PJN02",
1387,"HARV_001",31,4,1,,,,,"TRBO2",,1.00,6,"D01SNI12","D01PJN02",
1388,"HARV_001",31,4,1,,,,,"BELE",,6.00,82,"D01SNI12","D01PJN02",
1389,"HARV_001",31,4,1,,,,,"PIST",,3.00,26,"D01SNI12","D01PJN02",
1390,"HARV_001",31,4,1,,,,,"DEPU2",,2.00,17,"D01SNI12","D01PJN02",
1391,"HARV_001",31,4,1,,,,,"CAREX",,0.50,11,"D01SNI12","D01PJN02",
1392,"HARV_001",32,2,1,,,"MAM PHONE","0134",,,,,"D01SNI12","D01PJN02",
1393,"HARV_001",32,2,1,"Wood",0.50,,,,,,,"D01SNI12","D01PJN02",
1394,"HARV_001",32,2,1,"Litter",99.00,,,,,,,"D01SNI12","D01PJN02","QC: No error EME"
1395,"HARV_001",32,2,1,"Lichen",0.50,,,,,,,"D01SNI12","D01PJN02",
1396,"HARV_001",32,2,1,"Moss",0.50,,,,,,,"D01SNI12","D01PJN02",
1397,"HARV_001",32,2,1,"Overstory",90.00,,,,,,,"D01SNI12","D01PJN02",
1398,"HARV_010",40,3,1,,,,,"VAPA4",,,13,"D01EJH18","D01JAH27","PERCENT COVER NOT RECORDED"
1399,"HARV_010",40,3,1,,,,,"ACRU",,,5,"D01EJH18","D01JAH27","PERCENT COVER NOT RECORDED"
1400,"HARV_010",40,3,1,,,,,"TRBO2",,,5,"D01EJH18","D01JAH27","PERCENT COVER NOT RECORDED"
1401,"HARV_010",40,3,1,,,,,"CAREX",,,15,"D01EJH18","D01JAH27","PERCENT COVER NOT RECORDED"
1402,"HARV_010",40,3,1,,,,,"ACSA3",,,12,"D01EJH18","D01JAH27","PERCENT COVER NOT RECORDED; QC: No error EME"
1403,"HARV_010",40,3,1,,,,,"MACA4",,,7,"D01EJH18","D01JAH27","PERCENT COVER NOT RECORDED"
1404,"HARV_010",32,2,1,,,"VEG PHONE","1010",,,,,"D01BJV04","D01EME04",
1405,"HARV_010",32,2,1,"Wood",0.50,,,,,,,"D01BJV04","D01EME04",
1406,"HARV_010",32,2,1,"Litter",97.00,,,,,,,"D01BJV04","D01EME04",
1407,"HARV_010",32,2,1,"Standing Dead",0.50,,,,,,,"D01BJV04","D01EME04",
1408,"HARV_010",32,2,1,"Moss",1.00,,,,,,,"D01BJV04","D01EME04",
1409,"HARV_010",32,2,1,"Scat",1.00,,,,,,,"D01BJV04","D01EME04",
1410,"HARV_010",32,2,1,"Overstory",99.00,,,,,,,"D01BJV04","D01EME04",
1411,"HARV_010",32,2,1,,,,,"BELE",,2.00,999,"D01BJV04","D01EME04",
